info-date,cv-structured-list-data,iconfont,tranPrice,riseBox,cv-structured-list-data 2,cv-structured-list-data 3,label
1/11/2024,Island Crest・Tower 1・Middle Floor・Flat B,,,--,559ft²,@$63,Centaline
1/11/2024,One Innovale・Phase 3・Tower D・Upper Floor・Flat 7,,,--,339ft²,@$36,Centaline
1/11/2024,Riviera Gardens・Hoi Po Mansion (Block 1)・Lower Floor・Flat B,,,--,577ft²,@$32,Centaline
1/11/2024,Tsuen Fung Centre・Upper Floor・Flat E,,,--,376ft²,@$42,Centaline
1/11/2024,Golden Villa・Flat B5,,,--,"1,732ft²",@$44,Centaline
1/11/2024,Ho Wang Building・Lower Floor・Flat C,,,--,271ft²,@$34,Centaline
1/11/2024,Nan Fung Sun Chuen・Block 10・Lower Floor・Flat F,,,--,391ft²,@$40,Centaline
1/11/2024,The Hemispheres・Lower Floor・Flat C,,,--,283ft²,@$62,Centaline
1/11/2024,Grand Central・Phase 2・Tower 5・Upper Floor・Flat K,,,--,468ft²,@$48,Centaline
1/11/2024,Lions Rise・Tower 5A・Upper Floor・Flat D,,,--,567ft²,@$42,Centaline
1/11/2024,Vibe Centro・Tower 5・Middle Floor・Flat C22,,,--,977ft²,@$44,Centaline
1/11/2024,The Latitude・Tower 6・Upper Floor・Flat C,,,--,760ft²,@$39,Centaline
1/11/2024,Silicon Hill・Phase 1・Greenwood Tower 1・Lower Floor・Flat B1,,,--,775ft²,@$39,Centaline
1/11/2024,High One Grand・Lower Floor・Flat C,,,--,296ft²,@$52,Centaline
1/11/2024,Villa Esplanada・Phase 2・Block 7・Lower Floor・Flat D,,,--,682ft²,@$39,Centaline
1/11/2024,The Trend Plaza・Block A・Middle Floor・Flat 2,,,--,408ft²,@$31,Centaline
1/11/2024,No. 15 Western Street・Middle Floor・Flat A,,,--,308ft²,@$63,Centaline
1/11/2024,Vantage Park・Block 2・Lower Floor・Flat F,,,--,636ft²,@$49,Centaline
1/11/2024,Centre Stage・Tower 2・Middle Floor・Flat B,,,--,400ft²,@$70,Centaline
1/11/2024,Robinson Heights・Tower 3・Middle Floor・Flat F,,,--,823ft²,@$45,Centaline
1/11/2024,Residence Bel-Air・Phase 2 South Tower・Tower 7・Lower Floor・Flat A,,,--,"1,201ft²",@$45,Centaline
1/11/2024,New Haven・Tower 1・Middle Floor・Flat C,,,--,530ft²,@$34,Centaline
1/11/2024,80 Robinson Road・Block 1・Lower Floor・Flat A,,,--,618ft²,@$55,Centaline
1/11/2024,Seymour Place・Upper Floor・Flat B,,,--,921ft²,@$39,Centaline
1/11/2024,The Austine Place・Middle Floor・Flat B,,,--,870ft²,@$39,Centaline
1/11/2024,Silicon Hill・University Hill Phase 2A・Marina Tower 1・Lower Floor・Flat A5,,,--,603ft²,@$41,Centaline
1/11/2024,Discovery Bay・Phase 12 Siena Two・Peaceful Mansion (Block H5)・Middle Floor・Flat E,,,--,438ft²,@$29,Centaline
1/11/2024,No. 80 Maidstone Road・Lower Floor・Flat B,,,--,268ft²,@$56,Centaline
1/11/2024,City One Shatin・Site 2・Block 23・Lower Floor・Flat E,,,--,451ft²,@$33,Centaline
1/11/2024,Silicon Hill・University Hill Phase 2A・Marina Tower 5A・Upper Floor・Flat A1,,,--,463ft²,@$37,Centaline
1/11/2024,Festival City・Phase 1・Tower 1・Upper Floor・Flat Na,,,--,677ft²,@$39,Centaline
1/11/2024,The Palazzo・Block 3・Middle Floor・Flat A,,,--,764ft²,@$43,Centaline
1/11/2024,Mei Chung Court・Fu Chung House (Block A)・Lower Floor・Flat 10,,,--,401ft²,@$34,Centaline
1/11/2024,Eden Manor・Tower 7・Middle Floor・Flat E,,,--,375ft²,@$36,Centaline
1/11/2024,Metropolitan Rise・Lower Floor・Flat B,,,--,432ft²,@$44,Centaline
1/11/2024,The Latitude・Tower 8・Middle Floor・Flat B,,,--,827ft²,@$40,Centaline
1/11/2024,Shung Ling Building・Block B・Lower Floor・Flat B8,,,--,316ft²,@$40,Centaline
1/11/2024,Victoria Skye・Ocean Waves Tower 1・Lower Floor・Flat C,,,--,461ft²,@$49,Centaline
1/11/2024,Dragonview Court・Lower Floor・Flat B,,,--,"1,024ft²",@$47,Centaline
1/11/2024,Hong Kong Gold Coast・Block 27・Apt B,,,--,"1,559ft²",@$31,Centaline
1/11/2024,Grand Jete・Phase 2・Tower 5・Upper Floor・Flat H,,,--,269ft²,@$41,Centaline
1/11/2024,The Bloomsway・The Laguna Tower 2・Upper Floor・Flat C,,,--,607ft²,@$29,Centaline
1/11/2024,Hong Kong Gold Coast・Block 10・Lower Floor・Flat D,,,--,535ft²,@$24,Centaline
1/11/2024,Le Pont・Tower 2A・Upper Floor・Flat F,,,--,829ft²,@$29,Centaline
1/11/2024,Grand Central・Phase 1・Tower 1・Middle Floor・Flat D,,,--,590ft²,@$43,Centaline
1/11/2024,Grand Central・Phase 2・Tower 5・Lower Floor・Flat L,,,--,772ft²,@$39,Centaline
1/11/2024,The Austin・Tower 2A・Middle Floor・Flat B,,,--,651ft²,@$51,Centaline
1/11/2024,Carmen's Garden・Tower 1・Upper Floor・Flat A,,,--,"1,000ft²",@$48,Centaline
1/11/2024,Lohas Park・Phase 2A Le Prestige・Blue Danube (Tower 5 - L Wing)・Middle Floor・Flat C,,,--,730ft²,@$27,Centaline
1/11/2024,The Henley・Phase 3 The Henley III・Tower 3B・Lower Floor・Flat E,,,--,237ft²,@$63,Centaline
1/11/2024,Ocean Shores・Phase 1・Tower 6・Lower Floor・Flat H,,,--,660ft²,@$39,Centaline
1/11/2024,Lohas Park・Phase 1 The Capitol・Oslo (Tower 5 - L Wing)・Middle Floor・Flat D,,,--,705ft²,@$30,Centaline
1/11/2024,The Vertex・West Wing・Middle Floor・Flat B,,,--,327ft²,@$52,Centaline
1/11/2024,West Park・Upper Floor・Flat A,,,--,326ft²,@$49,Centaline
1/11/2024,The Quinn ‧ Square Mile・Tower 1・Middle Floor・Flat H,,,--,269ft²,@$59,Centaline
1/11/2024,Yen Li Mansion・Lower Floor・Flat D,,,--,202ft²,@$49,Centaline
1/11/2024,La Cite Noble・Block 6・Middle Floor・Flat E,,,--,436ft²,@$40,Centaline
1/11/2024,Imperial Kennedy・Middle Floor・Flat D,,,--,525ft²,@$64,Centaline
1/11/2024,Artisan House・Lower Floor・Flat G,,,--,347ft²,@$56,Centaline
1/11/2024,Shatin Plaza・Richmond Tower (Block A)・Lower Floor・Flat 3,,,--,612ft²,@$38,Centaline
1/11/2024,The Waterfront・Phase 1・Tower 3・Middle Floor・Flat G,,,--,"1,136ft²",@$40,Centaline
1/11/2024,Laichikok Bay Garden・Block A・Middle Floor・Flat A3,,,--,426ft²,@$32,Centaline
1/11/2024,Nob Hill・Tower 1・Lower Floor・Flat A,,,--,452ft²,@$41,Centaline
1/11/2024,Mei Foo Sun Chuen・Phase 5・5-7 Humbert Street・Upper Floor・Flat D No. 5,,,--,702ft²,@$36,Centaline
1/11/2024,Ching Lai Court・Lai Sau House (Block G)・Upper Floor・Flat 10,,,--,388ft²,@$36,Centaline
1/11/2024,Highland Park・Tower 3・Upper Floor・Flat E,,,--,511ft²,@$29,Centaline
1/11/2024,Mei Foo Sun Chuen・Phase 2・15-17 Glee Path・Upper Floor・Flat C No. 17,,,--,638ft²,@$33,Centaline
1/11/2024,Karly Court・Flat A,,,--,860ft²,@$36,Centaline
1/11/2024,La Salle Residence・Middle Floor・Flat D,,,--,400ft²,@$56,Centaline
1/11/2024,The Quinn ‧ Square Mile・Tower 2・Middle Floor・Flat K,,,--,377ft²,@$55,Centaline
1/11/2024,The Quinn ‧ Square Mile・Tower 1・Lower Floor・Flat E,,,--,291ft²,@$53,Centaline
1/11/2024,Twin Regency・Tower 2・Lower Floor・Flat M,,,--,308ft²,@$36,Centaline
1/11/2024,The Yoho Hub・Phase C The Yoho Hub II・Tower 8・Lower Floor・Flat B,,,--,441ft²,@$41,Centaline
1/11/2024,Fairland Gardens・Block C・Middle Floor・Flat C1,,,--,"1,905ft²",@$35,Centaline
1/11/2024,The Metro City・Phase 2・Tower 10・Upper Floor・Flat B,,,--,363ft²,@$44,Centaline
1/11/2024,City One Shatin・Site 2・Block 21・Upper Floor・Flat D,,,--,327ft²,@$44,Centaline
1/11/2024,Lohas Park・Phase 6 Lp6・Tower 1・Lower Floor・Flat D,,,--,905ft²,@$32,Centaline
1/11/2024,Lohas Park・Phase 5A Malibu・Tower 1B・Lower Floor・Flat E,,,--,436ft²,@$41,Centaline
1/11/2024,The Beaumount・Phase 1・Tower 3・Middle Floor・Flat E,,,--,736ft²,@$26,Centaline
1/11/2024,Kingswood Villas・Phase 5 Lynwood Court・Block 5・Lower Floor・Flat F,,,--,442ft²,@$26,Centaline
1/11/2024,Kingswood Villas・Phase 5 Lynwood Court・Block 6・Middle Floor・Flat C,,,--,546ft²,@$24,Centaline
1/11/2024,Kingswood Villas・Phase 7 Kenswood Court・Block 6・Middle Floor・Flat C,,,--,546ft²,@$23,Centaline
1/11/2024,Tin Oi Court・Oi Chiu House (Block A)・Lower Floor・Flat 3,,,--,606ft²,@$20,Centaline
1/11/2024,Wetland Seasons Bay・Phase 1・Tower 5B・Lower Floor・Flat C1,,,--,436ft²,@$31,Centaline
1/11/2024,Coronet Court・Middle Floor・Flat C,,,--,651ft²,@$21,Centaline
1/11/2024,Lohas Park・Phase 5A Malibu・Tower 1B・Upper Floor・Flat B,,,--,554ft²,@$39,Centaline
1/11/2024,Taikoo Shing・Kao Shan Terrace・(T-14) Loong Shan Mansion・Upper Floor・Flat B,,,--,582ft²,@$42,Centaline
1/11/2024,Les Saisons・Le Printemps (Tower 1)・Upper Floor・Flat C,,,--,745ft²,@$51,Centaline
1/11/2024,"Fairview Park・Section H, 2Nd Street",,,--,848ft²,@$28,Centaline
1/11/2024,The Green,,,--,"1,798ft²",@$19,Centaline
1/11/2024,Hong Kong Garden・Phase 3・Block 21・Upper Floor・Flat A,,,--,947ft²,@$25,Centaline
1/11/2024,Bellagio・Phase 1・Tower 6・Middle Floor・Flat B,,,--,891ft²,@$29,Centaline
1/11/2024,Bellagio・Phase 1・Tower 8・Middle Floor・Flat H,,,--,517ft²,@$30,Centaline
1/11/2024,Lido Garden・Block 2・Upper Floor・Flat D,,,--,547ft²,@$25,Centaline
1/11/2024,The Reach・Tower 2・Upper Floor・Flat G,,,--,424ft²,@$32,Centaline
1/11/2024,Metro Harbour View・Phase 2・Tower 8・Middle Floor・Flat B,,,--,436ft²,@$39,Centaline
1/11/2024,City Garden・Phase 2・Block 10・Upper Floor・Flat A,,,--,"1,032ft²",@$31,Centaline
1/11/2024,Baguio Villa・Block 24・Upper Floor・Flat B,,,--,906ft²,@$35,Centaline
1/11/2024,Mount East・Lower Floor・Flat A,,,--,766ft²,@$42,Centaline
1/11/2024,Marble Garden・Tower 2・Lower Floor・Flat C,,,--,470ft²,@$40,Centaline
1/11/2024,Elgar Mansion・Middle Floor・Flat D,,,--,269ft²,@$48,Centaline
1/11/2024,Liberte・Block 3・Middle Floor・Flat D,,,--,459ft²,@$42,Centaline
1/11/2024,Cullinan West・Phase 5 Cullinan West Ill・Tower 8・Upper Floor・Flat B,,,--,366ft²,@$66,Centaline
1/11/2024,Kornhill・Block N (Flat 1 - 8)・Lower Floor・Flat 8,,,--,490ft²,@$43,Centaline
1/11/2024,Oma Oma・Tower 2B・Middle Floor・Flat G,,,--,753ft²,@$27,Centaline
1/11/2024,Hong Kong Garden・Phase 2・Carmel Heights (Block 7)・Upper Floor・Flat D,,,--,828ft²,@$21,Centaline
1/11/2024,Hong Kong Garden・Phase 3・Block 18・Upper Floor・Flat B,,,--,792ft²,@$21,Centaline
1/11/2024,The Belchers・Phase 1・Tower 3・Middle Floor・Flat A,,,--,755ft²,@$49,Centaline
1/11/2024,Kornhill Garden・Block 2・Lower Floor・Flat H,,,--,431ft²,@$43,Centaline
1/11/2024,Winner House・Upper Floor・Flat B,,,--,313ft²,@$48,Centaline
1/11/2024,Taikoo Shing・Horizon Gardens・(T-57) Fu Tien Mansion・Middle Floor・Flat D,,,--,760ft²,@$39,Centaline
1/11/2024,25 Stanley Main Street・No. 25,,,--,741ft²,@$31,Centaline
1/11/2024,Eight Kwai Fong Happy Valley・Upper Floor・Flat E,,,--,392ft²,@$59,Centaline
1/11/2024,The Aster・Upper Floor・Flat B,,,--,617ft²,@$55,Centaline
1/11/2024,Grand Victoria・Phase 1・Tower 3B・Upper Floor・Flat D,,,--,448ft²,@$57,Centaline
1/11/2024,Florient Rise・Tower 2・Upper Floor・Flat B,,,--,792ft²,@$48,Centaline
1/11/2024,Cullinan West・Phase 5 Cullinan West Ill・Tower 8・Upper Floor・Flat D,,,--,276ft²,@$60,Centaline
1/11/2024,The Quinn ‧ Square Mile・Tower 2・Middle Floor・Flat E,,,--,291ft²,@$55,Centaline
1/11/2024,Island Resort・Tower 3・Lower Floor・Flat A,,,--,596ft²,@$43,Centaline
1/11/2024,Alassio・Lower Floor・Flat E,,,--,736ft²,@$58,Centaline
1/11/2024,Island Crest・Tower 1・Middle Floor・Flat F,,,--,374ft²,@$64,Centaline
1/11/2024,Providence Bay・Phase 2 Providence Peak・Tower 6・Middle Floor・Flat A,,,--,"1,005ft²",@$30,Centaline
1/11/2024,Lohas Park・Phase 2B Le Prime・Tower 7 - R Wing・Lower Floor・Flat B,,,--,732ft²,@$28,Centaline
1/11/2024,Lohas Park・Phase 6 Lp6・Tower 5・Lower Floor・Flat F,,,--,349ft²,@$44,Centaline
1/11/2024,Oscar By The Sea・Phase 2・Block 5・Middle Floor・Flat B,,,--,531ft²,@$32,Centaline
1/11/2024,Lohas Park・Phase 6 Lp6・Tower 5・Lower Floor・Flat D,,,--,701ft²,@$34,Centaline
1/11/2024,Hong Keung Mansion・Block A・Middle Floor・Flat A4,,,--,384ft²,@$30,Centaline
1/11/2024,Lung Poon Court・Lung Wu House (Block B)・Upper Floor・Flat 8,,,--,383ft²,@$39,Centaline
1/11/2024,Dynasty Court・Tower 4・Upper Floor・Flat A,,,--,"1,513ft²",@$56,Centaline
1/11/2024,St. Louis Mansion・Middle Floor・Flat E,,,--,452ft²,@$52,Centaline
1/11/2024,Serenity Heights,,,--,--,--,Centaline
1/11/2024,Serenity Heights,,,--,--,--,Centaline
1/11/2024,Lohas Park・Phase 1 The Capitol・Milan (Tower 3 - L Wing)・Middle Floor・Flat B,,,--,840ft²,@$31,Centaline
1/11/2024,Tseung Kwan O Plaza・Phase 2・Tower 6・Lower Floor・Flat C,,,--,451ft²,@$39,Centaline
1/11/2024,The Vantage・Middle Floor・Flat A6,,,--,269ft²,@$60,Centaline
1/11/2024,Baker Circle One・Phase 1・Baker Circle ‧ Dover・Middle Floor・Flat E,,,--,205ft²,@$72,Centaline
1/11/2024,Royal Peninsula・Block 2・Lower Floor・Flat D,,,--,520ft²,@$46,Centaline
1/11/2024,Metro Town・Phase 1・Tower 2・Lower Floor・Flat E,,,--,488ft²,@$39,Centaline
1/11/2024,Lohas Park・Phase 7A Montara・Tower 2 (2A)・Middle Floor・Flat A,,,--,815ft²,@$36,Centaline
1/11/2024,Lung Poon Court・Lung Chu House (Block C)・Middle Floor・Flat 4,,,--,340ft²,@$40,Centaline
1/11/2024,Galaxia・Tower B・Lower Floor・Flat 1,,,--,593ft²,@$40,Centaline
1/11/2024,The Paseo・Middle Floor・Flat B,,,--,210ft²,@$64,Centaline
1/11/2024,Laguna City・Phase 4・Block 22・Lower Floor・Flat B,,,--,517ft²,@$35,Centaline
1/11/2024,Po Lam Estate・Po Kan House (Block 6)・Middle Floor・Flat 52,,,--,355ft²,@$27,Centaline
1/11/2024,Parc Inverness・Tower 5・Upper Floor・Flat A,,,--,"1,719ft²",@$41,Centaline
1/11/2024,Lohas Park・Phase 5A Malibu・Tower 2B・Upper Floor・Flat D,,,--,549ft²,@$36,Centaline
1/11/2024,Lohas Park・Phase 6 Lp6・Tower 3・Middle Floor・Flat B,,,--,790ft²,@$35,Centaline
1/11/2024,Tseung Kwan O Plaza・Phase 2・Tower 7・Upper Floor・Flat D,,,--,459ft²,@$39,Centaline
1/11/2024,Lohas Park・Phase 2B Le Prime・Tower 8 - R Wing・Middle Floor・Flat B,,,--,654ft²,@$28,Centaline
1/11/2024,Tseung Kwan O Plaza・Phase 2・Tower 8・Upper Floor・Flat C,,,--,429ft²,@$40,Centaline
1/11/2024,The Wings・The Wings・Tower 3・Lower Floor・Flat D,,,--,536ft²,@$44,Centaline
1/11/2024,One Homantin・Tower 2・Upper Floor・Flat A,,,--,700ft²,@$47,Centaline
1/11/2024,Parc Palais・Tower 5・Middle Floor・Flat B,,,--,959ft²,@$45,Centaline
1/11/2024,Laguna Verde・Phase 3 Costa Del Sol・Tower 12A・Lower Floor・Flat A,,,--,"1,104ft²",@$36,Centaline
1/11/2024,Harbour Green・Tower 6・Lower Floor・Flat B,,,--,474ft²,@$46,Centaline
1/11/2024,The Hermitage・Tower 6・Lower Floor・Flat B,,,--,301ft²,@$53,Centaline
1/11/2024,Strong Good Building・Middle Floor・No. 252,,,--,268ft²,@$52,Centaline
1/11/2024,Vibe Centro・Tower 1B・Upper Floor・Flat G,,,--,355ft²,@$51,Centaline
1/11/2024,Koko Hills・Phase 3A Koko Rosso・Tower 7・Lower Floor・Flat J,,,--,441ft²,@$43,Centaline
1/11/2024,Montego Bay・Tower 5・Upper Floor・Flat C,,,--,506ft²,@$40,Centaline
1/11/2024,Koko Hills・Phase 3A Koko Rosso・Tower 6・Upper Floor・Flat H,,,--,420ft²,@$48,Centaline
1/11/2024,Grand Central・Phase 1・Tower 2・Upper Floor・Flat D,,,--,462ft²,@$48,Centaline
1/11/2024,Peninsula East・Tower 2・Lower Floor・Flat C,,,--,519ft²,@$34,Centaline
1/11/2024,Mantin Heights・Tower 3・Upper Floor・Flat F,,,--,689ft²,@$45,Centaline
1/11/2024,Tsui Lam Estate・Sau Lam House (Block 2)・Lower Floor・Flat 47,,,--,366ft²,@$25,Centaline
1/11/2024,Mei Foo Sun Chuen・Phase 3・68-70 Broadway・Upper Floor・Flat A No. 68,,,--,719ft²,@$33,Centaline
1/11/2024,Telford Gardens・Block H・Lower Floor・Flat 15,,,--,539ft²,@$33,Centaline
1/11/2024,The Hermitage・Tower 6・Middle Floor・Flat C,,,--,758ft²,@$45,Centaline
1/11/2024,The Long Beach・Tower 8・Upper Floor・Flat D,,,--,549ft²,@$42,Centaline
1/11/2024,The Long Beach・Tower 5・Upper Floor・Flat E,,,--,561ft²,@$45,Centaline
1/11/2024,The Arch・Star Tower (Block 2)・Middle Floor・Flat D,,,--,548ft²,@$57,Centaline
1/11/2024,The Quinn ‧ Square Mile・Tower 1・Upper Floor・Flat F,,,--,269ft²,@$61,Centaline
1/11/2024,Seaside Sonata・Tower 3・Upper Floor・Flat D,,,--,506ft²,@$42,Centaline
1/11/2024,Metro City・Phase 1・Tower 1・Middle Floor・Flat F,,,--,364ft²,@$43,Centaline
1/11/2024,Lions Rise・Tower 6A・Upper Floor・Flat D,,,--,827ft²,@$42,Centaline
1/11/2024,The Latitude・Tower 6・Upper Floor・Flat D,,,--,549ft²,@$43,Centaline
1/11/2024,Laguna City・Phase 2・Block 31・Upper Floor・Flat A,,,--,748ft²,@$31,Centaline
1/11/2024,Maya・Tower 1・Middle Floor・Flat D,,,--,548ft²,@$36,Centaline
1/11/2024,Laguna City・Phase 4・Block 10・Middle Floor・Flat E,,,--,687ft²,@$32,Centaline
1/11/2024,Lohas Park・Phase 6 Lp6・Tower 5・Lower Floor・Flat K,,,--,307ft²,@$48,Centaline
1/11/2024,Lohas Park・Phase 2B Le Prime・Tower 7 - R Wing・Lower Floor・Flat A,,,--,680ft²,@$29,Centaline
1/11/2024,The Cullinan・Tower 21 - Zone 6 (Aster Sky)・Upper Floor・Flat A,,,--,915ft²,@$62,Centaline
1/11/2024,Imperial Cullinan・Tower 6B・Lower Floor・Flat B,,,--,667ft²,@$50,Centaline
1/11/2024,The Harbourside・Tower 1・Middle Floor・Flat A,,,--,"1,062ft²",@$55,Centaline
1/11/2024,Metro Town・Phase 2 Le Point・Tower 8・Middle Floor・Flat C,,,--,894ft²,@$34,Centaline
1/11/2024,The Parkside・Tower 3・Lower Floor・Flat D,,,--,704ft²,@$43,Centaline
1/11/2024,Grand Victoria・Phase 2・Tower 5・Lower Floor・Flat B,,,--,490ft²,@$56,Centaline
1/11/2024,Imperial Cullinan・Tower 6A・Lower Floor・Flat A,,,--,"1,309ft²",@$46,Centaline
1/11/2024,The Quinn ‧ Square Mile・Tower 2・Middle Floor・Flat E,,,--,291ft²,@$58,Centaline
1/11/2024,Tierra Verde・Phase 2・Block 9・Middle Floor・Flat E,,,--,675ft²,@$34,Centaline
1/11/2024,Tierra Verde・Phase 2・Block 9・Middle Floor・Flat F,,,--,523ft²,@$36,Centaline
1/11/2024,Lohas Park・Phase 6 Lp6・Tower 1・Middle Floor・Flat C,,,--,517ft²,@$48,Centaline
1/11/2024,Hong Kong Parkview・Parkview Heights・Tower 13・Upper Floor・Flat 75,,,--,"2,308ft²",@$34,Centaline
1/11/2024,Seaview Crescent・Block 3・Upper Floor・Flat G,,,--,855ft²,@$32,Centaline
1/11/2024,Coastal Skyline・Phase 1・Block 3・Upper Floor・Flat G,,,--,388ft²,@$41,Centaline
1/11/2024,Providence Bay・Phase 3 The Graces・Tower 5・Upper Floor・Flat B,,,--,"1,521ft²",@$34,Centaline
1/11/2024,I‧Uniq Grand・Upper Floor・Flat B,,,--,670ft²,@$40,Centaline
1/11/2024,Provident Centre・Block 2・Lower Floor・Flat C,,,--,847ft²,@$38,Centaline
1/11/2024,Chelsea Court・Tower West (B1)・Lower Floor・Flat C,,,--,722ft²,@$35,Centaline
1/11/2024,Summit Terrace・Block 3・Lower Floor・Flat A,,,--,435ft²,@$34,Centaline
1/11/2024,Sham Wan Towers・Block 2・Middle Floor・Flat A,,,--,483ft²,@$40,Centaline
1/11/2024,The Southside・Phase 1 Southland・Tower 1 (1B)・Lower Floor・Flat B,,,--,290ft²,@$57,Centaline
1/11/2024,Larvotto・Tower 10・Upper Floor・Flat A,,,--,"1,072ft²",@$47,Centaline
1/11/2024,Laguna Verde・Phase 5(4B) Ocean Vista・Tower 25・Middle Floor・Flat C,,,--,"1,102ft²",@$39,Centaline
1/11/2024,Laguna Verde・Phase 3 Costa Del Sol・Tower 12・Upper Floor・Flat D,,,--,578ft²,@$41,Centaline
1/11/2024,Luk Yeung Sun Chuen・Block C・Middle Floor・Flat 4,,,--,582ft²,@$36,Centaline
1/11/2024,Chelsea Court・Tower South (A2)・Lower Floor・Flat F,,,--,474ft²,@$36,Centaline
1/11/2024,Upton・Lower Floor・Flat C,,,--,540ft²,@$52,Centaline
1/11/2024,The Southside・Phase 2 La Marina・Tower 2 (2B)・Lower Floor・Flat D,,,--,335ft²,@$59,Centaline
1/11/2024,Oceanaire・Tower 6A・Upper Floor・Flat B,,,--,694ft²,@$32,Centaline
1/11/2024,Kwai Chung Plaza・Block 1・Upper Floor・Flat F,,,--,493ft²,@$39,Centaline
1/11/2024,Silversands,,,--,"1,147ft²",@$39,Centaline
1/11/2024,Seanorama・Tower 1・Upper Floor・Flat F,,,--,771ft²,@$33,Centaline
1/11/2024,The Palazzo・Block 7・Upper Floor・Flat C,,,--,906ft²,@$35,Centaline
1/11/2024,Park Avenue・Central Park・Tower 3・Lower Floor・Flat C,,,--,695ft²,@$50,Centaline
1/11/2024,Island Harbourview・Tower 6・Middle Floor・Flat G,,,--,457ft²,@$48,Centaline
1/11/2024,Cullinan West・Phase 5 Cullinan West Ill・Tower 7・Middle Floor・Flat D,,,--,527ft²,@$61,Centaline
