Dataset Name,Download Link
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/HKS/2024/daily_HKS_PDIR_2024.csv
Daily prevailing wind direction,https://data.weather.gov.hk/cis/csvfile/HKS/ALL/daily_HKS_PDIR_ALL.csv
Daily prevailing wind direction,https://portal.csdi.gov.hk/geoportal/?datasetId=hko_rcd_1634956495142_43387
Daily prevailing wind direction,https://data.gov.hk/en/download-queue
Daily prevailing wind direction,https://data.gov.hk/en/download-queue
Daily mean wind speed,https://data.gov.hk/en/download-queue
Daily mean wind speed,https://data.gov.hk/en/download-queue
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/SC/2024/daily_SC_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/SC/ALL/daily_SC_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/CP1/2024/daily_CP1_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/CP1/ALL/daily_CP1_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/HKA/2024/daily_HKA_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/HKA/ALL/daily_HKA_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/CCH/2024/daily_CCH_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/CCH/ALL/daily_CCH_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/CCB/2024/daily_CCB_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/CCB/ALL/daily_CCB_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/GI/2024/daily_GI_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/GI/ALL/daily_GI_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/SE/2024/daily_SE_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/SE/ALL/daily_SE_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/KP/2024/daily_KP_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/KP/ALL/daily_KP_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/LAM/2024/daily_LAM_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/LAM/ALL/daily_LAM_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/LFS/2024/daily_LFS_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/LFS/ALL/daily_LFS_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/NGP/2024/daily_NGP_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/NGP/ALL/daily_NGP_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/NP/2024/daily_NP_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/NP/ALL/daily_NP_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/PEN/2024/daily_PEN_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/PEN/ALL/daily_PEN_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/SKG/2024/daily_SKG_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/SKG/ALL/daily_SKG_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/SHA/2024/daily_SHA_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/SHA/ALL/daily_SHA_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/SEK/2024/daily_SEK_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/SEK/ALL/daily_SEK_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/BHD/2024/daily_BHD_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/BHD/ALL/daily_BHD_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/SF/2024/daily_SF_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/SF/ALL/daily_SF_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/TKL/2024/daily_TKL_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/TKL/ALL/daily_TKL_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/PLC/2024/daily_PLC_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/PLC/ALL/daily_PLC_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/TPK/2024/daily_TPK_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/TPK/ALL/daily_TPK_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/TME/2024/daily_TME_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/TME/ALL/daily_TME_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/TC/2024/daily_TC_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/TC/ALL/daily_TC_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/JKB/2024/daily_JKB_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/JKB/ALL/daily_JKB_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/SHL/2024/daily_SHL_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/SHL/ALL/daily_SHL_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/TUN/2024/daily_TUN_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/TUN/ALL/daily_TUN_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/WGL/2024/daily_WGL_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/WGL/ALL/daily_WGL_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/WLP/2024/daily_WLP_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/WLP/ALL/daily_WLP_WSPD_ALL.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/HKS/2024/daily_HKS_WSPD_2024.csv
Daily mean wind speed,https://data.weather.gov.hk/cis/csvfile/HKS/ALL/daily_HKS_WSPD_ALL.csv
Daily mean wind speed,https://portal.csdi.gov.hk/geoportal/?datasetId=hko_rcd_1634956165798_53328
Daily mean wind speed,https://data.gov.hk/en/download-queue
Daily mean wind speed,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 10-minute mean wind direction and wind speed and maximum gust,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 10-minute mean wind direction and wind speed and maximum gust,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 10-minute mean wind direction and wind speed and maximum gust,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_10min_wind.csv
Regional weather in Hong Kong – the latest 10-minute mean wind direction and wind speed and maximum gust,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_10min_wind_uc.csv
Regional weather in Hong Kong – the latest 10-minute mean wind direction and wind speed and maximum gust,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_10min_wind_sc.csv
Regional weather in Hong Kong – the latest 10-minute mean wind direction and wind speed and maximum gust,https://portal.csdi.gov.hk/geoportal/?datasetId=hko_rcd_1634953844424_88011
Regional weather in Hong Kong – the latest 10-minute mean wind direction and wind speed and maximum gust,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 10-minute mean wind direction and wind speed and maximum gust,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 1-minute mean sea level pressure,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 1-minute mean sea level pressure,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 1-minute mean sea level pressure,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_1min_pressure.csv
Regional weather in Hong Kong – the latest 1-minute mean sea level pressure,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_1min_pressure_uc.csv
Regional weather in Hong Kong – the latest 1-minute mean sea level pressure,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_1min_pressure_sc.csv
Regional weather in Hong Kong – the latest 1-minute mean sea level pressure,https://portal.csdi.gov.hk/geoportal/?datasetId=hko_rcd_1634954951621_38375
Regional weather in Hong Kong – the latest 1-minute mean sea level pressure,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 1-minute mean sea level pressure,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 1-minute global solar radiation and direct solar radiation and diffuse radiation,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 1-minute global solar radiation and direct solar radiation and diffuse radiation,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 1-minute global solar radiation and direct solar radiation and diffuse radiation,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_1min_solar.csv
Regional weather in Hong Kong – the latest 1-minute global solar radiation and direct solar radiation and diffuse radiation,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_1min_solar_uc.csv
Regional weather in Hong Kong – the latest 1-minute global solar radiation and direct solar radiation and diffuse radiation,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_1min_solar_sc.csv
Regional weather in Hong Kong – the latest 1-minute global solar radiation and direct solar radiation and diffuse radiation,https://portal.csdi.gov.hk/geoportal/?datasetId=hko_rcd_1634955430532_53971
Regional weather in Hong Kong – the latest 1-minute global solar radiation and direct solar radiation and diffuse radiation,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 1-minute global solar radiation and direct solar radiation and diffuse radiation,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 1-minute mean grass temperature from 5:00 p.m. to 8:00 a.m. the following date Hong Kong time,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 1-minute mean grass temperature from 5:00 p.m. to 8:00 a.m. the following date Hong Kong time,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 1-minute mean grass temperature from 5:00 p.m. to 8:00 a.m. the following date Hong Kong time,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_1min_grass.csv
Regional weather in Hong Kong – the latest 1-minute mean grass temperature from 5:00 p.m. to 8:00 a.m. the following date Hong Kong time,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_1min_grass_uc.csv
Regional weather in Hong Kong – the latest 1-minute mean grass temperature from 5:00 p.m. to 8:00 a.m. the following date Hong Kong time,https://data.weather.gov.hk/weatherAPI/hko_data/regional-weather/latest_1min_grass_sc.csv
Regional weather in Hong Kong – the latest 1-minute mean grass temperature from 5:00 p.m. to 8:00 a.m. the following date Hong Kong time,https://portal.csdi.gov.hk/geoportal/?datasetId=hko_rcd_1634955821131_79239
Regional weather in Hong Kong – the latest 1-minute mean grass temperature from 5:00 p.m. to 8:00 a.m. the following date Hong Kong time,https://data.gov.hk/en/download-queue
Regional weather in Hong Kong – the latest 1-minute mean grass temperature from 5:00 p.m. to 8:00 a.m. the following date Hong Kong time,https://data.gov.hk/en/download-queue
